Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Order Item Count
20320607,Swaad,Sector 4,Delhi NCR,6143017232,"07:12 PM, September 04 2024",Delivered,Zomato Delivery,2km,"2 x India Dynamite sauce, 2 x Bone in Angara Grilled Chicken, 1 x AAC Special Slaw",,,1498.0,42.65,0.0,645.0,0.0,0.0,895.65,,,,,,10.1,1.2,Correctly,,8a766ef646ef1de0bbbde631f5117d0bee4dceb361852fb00024f75b1e51011b,5
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6147278398,"09:29 PM, September 02 2024",Delivered,Zomato Delivery,11km,"1 x OG Cheese Pide, 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza, 1 x Chicken Pepperoni Pizza, 1 x Indian Masala Fries",,,1995.0,99.75,0.0,0.0,0.0,0.0,2094.75,,,,,,21.0,7.8,Correctly,,50f6cd259175379dccb89e38591f4804032f81fab9daf6c2aa83da0e8f1344ec,5
21077127,Aura Pizzas,Sector 135,Delhi NCR,6148197862,"09:03 PM, September 08 2024",Delivered,Zomato Delivery,6km,"1 x All About Chicken Pizza, 1 x Murgh Amritsari Garlic Bread, 1 x Chilli Cheese Garlic Bread, 1 x Tripple Cheese Pizza, 1 x Masala Potato Pide",,Flat Rs.200 off,2055.0,92.75,200.0,0.0,0.0,0.0,1947.75,,,,,,17.18,0.6,Correctly,,b68c0f8babea8793482b028b6076b4f957c0bd3c0d87b395dc2d304ffeb91e6c,5
21077127,Aura Pizzas,Sector 135,Delhi NCR,6153512757,"10:31 PM, September 05 2024",Delivered,Zomato Delivery,6km,"1 x Herbed Potato, 2 x Chilli Cheese Garlic Bread, 2 x Bageecha Pizza",,Flat Rs.200 off,2264.0,103.2,200.0,0.0,0.0,0.0,2167.2,,,,,,18.27,1.9,Correctly,,3f2d2719c2da89e43b2f88dea980085233982b7778eaae19cc812add89bdc0af,5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167556623,"12:55 AM, September 11 2024",Delivered,Zomato Delivery,1km,"1 x AAC Signature Fries, 1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Grilled Chicken Angara Tangdi, 1 x Onion Bombs, 1 x Fried Chicken Peri Peri Tender",,,2137.0,106.85,0.0,0.0,0.0,0.0,2243.85,,,,,,30.27,0.3,Correctly,,6574d337013b7dfab485b5d4744930756ec4b7c618ff4147611b07e45d22f5b7,5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6177420267,"10:44 PM, September 13 2024",Delivered,Zomato Delivery,1km,"2 x Margherita Pizza, 1 x Bageecha Pizza, 1 x Murgh Amritsari Seekh Melt, 1 x Jamaican Chicken Melt",,Flat Rs.200 off,2475.0,113.75,200.0,0.0,0.0,0.0,2388.75,,,,,,29.6,9.5,Correctly,,26ad606c8aabc894237a63eb25147bcd5c9fc35cd5864921c253ff9fb3da92db,5
20659868,Aura Pizzas,Sector 4,Delhi NCR,6191767461,"06:19 PM, September 19 2024",Delivered,Zomato Delivery,1km,"2 x Margherita Pizza, 3 x Mushroom Mozzarella Melt",,Buy 1 Get 1 - ₹908.00,1357.0,67.85,0.0,0.0,0.0,0.0,1424.85,,,,,,22.82,1.1,Correctly,,1c49d7cafcd428a3a5d33baf7f8e3d29120da2bf57c0e6a552636a1b6676e299,5
20882713,Swaad,DLF Phase 1,Delhi NCR,6195880692,"10:09 PM, September 20 2024",Delivered,Zomato Delivery,4km,"1 x AAC Special Slaw, 1 x Animal Fries, 1 x Onion Bombs, 1 x Grilled Chicken Peri Peri Tender, 1 x Bone in Jamaican Grilled Chicken",,Flat Rs.175 off,1341.0,58.3,175.0,0.0,0.0,0.0,1224.3,,,,,,21.03,3.0,Correctly,,b4388efa23df8e3f9b7fcaf48e3767c3f2d6746d1af67356d63b7449fb372be9,5
21077127,Aura Pizzas,Sector 135,Delhi NCR,6180429984,"08:52 PM, September 15 2024",Delivered,Zomato Delivery,1km,"1 x Iced Green Tea - Mojito, 1 x Herbed Potato, 1 x OG Cheese Pide, 1 x Iced Green Tea - Peach, 1 x Bellpepper Onion Pizza",,Flat Rs.200 off,1266.48,53.32,200.0,0.0,0.0,0.0,1119.8,,,,,,18.47,0.9,Correctly,,9b032a87fd5bec6bdb71a64cb9a73052a4643c7f71b39726139bc5753fe8936e,5
21077127,Aura Pizzas,Sector 135,Delhi NCR,6180480937,"09:43 PM, September 14 2024",Delivered,Zomato Delivery,10km,"1 x Indian Masala Fries, 1 x Peri Peri Chicken Melt, 2 x Fried Chicken Strips, 1 x Murgh Amritsari Seekh Pizza",,Buy 1 Get 1 - ₹378.00,1487.0,74.35,0.0,0.0,0.0,0.0,1561.35,5.0,,,,,17.02,0.6,Correctly,,2c6cd039cc8e3f9cb3d393d69a607f58385bc5b9e6704d0ddc674f982cf07996,5
