Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Order Item Count
20320607,Swaad,Sector 4,Delhi NCR,6168884918,"11:38 PM, September 10 2024",Delivered,Zomato Delivery,3km,"1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Peri Peri Tangdi",,40% off upto Rs.80,715.0,31.75,80.0,0.0,0.0,0.0,666.75,,,,,,18.35,11.6,Correctly,,5d6c2b96db963098bc69768bea504c8bf46106a8a5178edf91a42e66a8179458,2
20320607,Swaad,Sector 4,Delhi NCR,6151677434,"03:45 PM, September 10 2024",Delivered,Zomato Delivery,2km,"1 x Fried Chicken Ghostbuster Tender, 1 x Angara Grilled Paneer (8 pcs)",,40% off upto Rs.80,620.0,27.0,80.0,0.0,0.0,0.0,567.0,4.0,,,,,19.0,3.3,Correctly,,1ed226d1b8a5f7acee12fc1d6676558330a3b2b742af5d5c9d3ea550397d49ac,2
20320607,Swaad,Sector 4,Delhi NCR,6167540897,"03:04 PM, September 10 2024",Delivered,Zomato Delivery,2km,"1 x Peri Peri Krispers, 1 x Fried Chicken Angara Tender",,40% off upto Rs.80,584.0,25.2,80.0,0.0,0.0,0.0,529.2,,,,,,15.97,1.0,Correctly,,d21a2ac6ea06b31cc3288ab20c4ef2f292066c096f2c5f110a3098eeb39596d9,2
20320607,Swaad,Sector 4,Delhi NCR,6164725184,"12:28 PM, September 10 2024",Delivered,Zomato Delivery,1km,"1 x Grilled Chicken Jamaican Tangdi, 1 x Bone in Jamaican Grilled Chicken",,40% off upto Rs.80,715.0,31.75,80.0,0.0,0.0,0.0,666.75,5.0,,,,,20.48,1.0,Correctly,,4103fd4f3ee2166d322e76fabd420ae15f14a2816ca5a3be43133260bb1327f4,2
20320607,Swaad,Sector 4,Delhi NCR,6167184688,"10:51 PM, September 09 2024",Delivered,Zomato Delivery,1km,"1 x Fried Chicken Angara Tender, 1 x Angara Rice",,40% off upto Rs.80,473.0,19.65,80.0,0.0,0.0,0.0,412.65,,,,,,15.2,8.3,Correctly,,c521ccf21e7bb2207c3f08d578b6e028d2c3b25986cb35dd5930ede1d8a643da,2
20320607,Swaad,Sector 4,Delhi NCR,6158429833,"06:09 PM, September 07 2024",Delivered,Zomato Delivery,5km,"1 x Animal Fries, 1 x Salted Fries",,40% off upto Rs.80,524.0,22.2,80.0,0.0,0.0,0.0,466.2,4.0,,,,,16.88,13.3,Correctly,,49e49a6a003c4e24baf07ad57097ef267b67bd47b86120650a6376eb18299bbb,2
20320607,Swaad,Sector 4,Delhi NCR,6156152215,"04:00 PM, September 07 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Angara Tender",,Flat Rs.175 off,910.0,36.75,175.0,0.0,0.0,0.0,771.75,,,,,,19.82,0.7,Correctly,,80650c4426a3fc8d969e8b43126bc197f68b301ca14e037644fc2c5218707d6b,2
20320607,Swaad,Sector 4,Delhi NCR,6155011355,"09:50 PM, September 06 2024",Delivered,Zomato Delivery,8km,"1 x Bone in Angara Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,50% off upto Rs.100,895.0,39.75,100.0,0.0,0.0,0.0,834.75,,,,,,13.0,0.4,Correctly,,f948793b932876cb63b8bc6b3cbe85d5d442c5e2fc1c9da348c903fead35b81a,2
20320607,Swaad,Sector 4,Delhi NCR,6150789630,"02:03 AM, September 06 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries",,Flat Rs.175 off,775.0,30.0,175.0,0.0,0.0,0.0,630.0,,,,,,16.92,2.5,Correctly,,096a9f7a0c5cf71b57729f2de20cf0080b608dffe8e9c77bf9fa4a3055568590,2
20320607,Swaad,Sector 4,Delhi NCR,6151158050,"01:54 AM, September 06 2024",Delivered,Zomato Delivery,7km,"1 x Angara Aloo Tuk Tuki, 1 x AAC Signature Fries",,50% off upto Rs.100,347.0,12.35,100.0,0.0,0.0,0.0,259.35,,,,,,25.52,11.8,Correctly,,6292149fd8cc18ad66b1804144ff15fa31e5f1ee90f87f0dee8dbaf97b345b94,2
